fixture_id,fixture_opta_id,gameweek,team_h_id,team_h_opta_id,team_h_name,team_h_short_name,team_a_id,team_a_opta_id,team_a_name,team_a_short_name,team_h_score,team_a_score,kickoff_time,finished,started,team_h_difficulty,team_a_difficulty
56,2638938,7,16,701,ADO Den Haag,ADO,17,314,SC Cambuur,CAM,,,2026-09-19T14:30:00Z,False,False,,
58,2638937,7,13,323,Sparta Rotterdam,SPA,12,318,sc Heerenveen,HEE,,,2026-09-19T16:45:00Z,False,False,,
57,2638940,7,1,215,Ajax,AJA,15,539,Excelsior,EXC,,,2026-09-19T18:00:00Z,False,False,,
59,2638941,7,18,207,Willem II,WIL,7,316,Fortuna Sittard,FOR,,,2026-09-19T19:00:00Z,False,False,,
62,2638942,7,6,198,Feyenoord,FEY,5,325,FC Utrecht,UTR,,,2026-09-20T10:15:00Z,False,False,,
60,2638943,7,2,313,AZ,AZ,14,905,Telstar,TEL,,,2026-09-20T12:30:00Z,False,False,,
63,2638944,7,9,320,N.E.C.,NEC,8,734,Go Ahead Eagles,GAE,,,2026-09-20T12:30:00Z,False,False,,
61,2638945,7,4,324,FC Twente,TWE,11,204,PSV,PSV,,,2026-09-20T14:45:00Z,False,False,,
68,2638946,8,11,204,PSV,PSV,12,318,sc Heerenveen,HEE,,,2026-10-10T14:30:00Z,False,False,,
65,2638947,8,6,198,Feyenoord,FEY,2,313,AZ,AZ,,,2026-10-10T16:45:00Z,False,False,,
67,2638948,8,8,734,Go Ahead Eagles,GAE,13,323,Sparta Rotterdam,SPA,,,2026-10-10T16:45:00Z,False,False,,
64,2638949,8,1,215,Ajax,AJA,9,320,N.E.C.,NEC,,,2026-10-10T19:00:00Z,False,False,,
66,2638950,8,7,316,Fortuna Sittard,FOR,4,324,FC Twente,TWE,,,2026-10-10T19:00:00Z,False,False,,
70,2638951,8,5,325,FC Utrecht,UTR,18,207,Willem II,WIL,,,2026-10-11T10:15:00Z,False,False,,
71,2638952,8,10,424,PEC Zwolle,PEC,17,314,SC Cambuur,CAM,,,2026-10-11T12:30:00Z,False,False,,
72,2638953,8,14,905,Telstar,TEL,16,701,ADO Den Haag,ADO,,,2026-10-11T12:30:00Z,False,False,,
69,2638954,8,15,539,Excelsior,EXC,3,425,FC Groningen,GRO,,,2026-10-11T14:45:00Z,False,False,,
73,2638955,9,12,318,sc Heerenveen,HEE,15,539,Excelsior,EXC,,,2026-10-16T18:00:00Z,False,False,,
74,2638956,9,16,701,ADO Den Haag,ADO,11,204,PSV,PSV,,,2026-10-17T14:30:00Z,False,False,,
75,2638957,9,9,320,N.E.C.,NEC,7,316,Fortuna Sittard,FOR,,,2026-10-17T16:45:00Z,False,False,,
77,2638958,9,14,905,Telstar,TEL,6,198,Feyenoord,FEY,,,2026-10-17T18:00:00Z,False,False,,
76,2638959,9,13,323,Sparta Rotterdam,SPA,18,207,Willem II,WIL,,,2026-10-17T19:00:00Z,False,False,,
80,2638960,9,10,424,PEC Zwolle,PEC,8,734,Go Ahead Eagles,GAE,,,2026-10-18T10:15:00Z,False,False,,
79,2638961,9,4,324,FC Twente,TWE,5,325,FC Utrecht,UTR,,,2026-10-18T12:30:00Z,False,False,,
81,2638962,9,17,314,SC Cambuur,CAM,2,313,AZ,AZ,,,2026-10-18T12:30:00Z,False,False,,
78,2638963,9,3,425,FC Groningen,GRO,1,215,Ajax,AJA,,,2026-10-18T14:45:00Z,False,False,,
82,2638964,10,8,734,Go Ahead Eagles,GAE,14,905,Telstar,TEL,,,2026-10-23T18:00:00Z,False,False,,
84,2638965,10,5,325,FC Utrecht,UTR,10,424,PEC Zwolle,PEC,,,2026-10-24T14:30:00Z,False,False,,
85,2638966,10,18,207,Willem II,WIL,17,314,SC Cambuur,CAM,,,2026-10-24T16:45:00Z,False,False,,
83,2638967,10,16,701,ADO Den Haag,ADO,12,318,sc Heerenveen,HEE,,,2026-10-24T19:00:00Z,False,False,,
87,2638968,10,7,316,Fortuna Sittard,FOR,15,539,Excelsior,EXC,,,2026-10-25T11:15:00Z,False,False,,
88,2638969,10,9,320,N.E.C.,NEC,3,425,FC Groningen,GRO,,,2026-10-25T13:30:00Z,False,False,,
89,2638970,10,11,204,PSV,PSV,6,198,Feyenoord,FEY,,,2026-10-25T13:30:00Z,False,False,,
90,2638971,10,13,323,Sparta Rotterdam,SPA,1,215,Ajax,AJA,,,2026-10-25T15:45:00Z,False,False,,
86,2638972,10,2,313,AZ,AZ,4,324,FC Twente,TWE,,,2026-10-25T19:00:00Z,False,False,,
92,2638973,11,6,198,Feyenoord,FEY,7,316,Fortuna Sittard,FOR,,,2026-10-31T15:30:00Z,False,False,,
93,2638974,11,11,204,PSV,PSV,18,207,Willem II,WIL,,,2026-10-31T17:45:00Z,False,False,,
95,2638975,11,12,318,sc Heerenveen,HEE,9,320,N.E.C.,NEC,,,2026-10-31T17:45:00Z,False,False,,
91,2638976,11,1,215,Ajax,AJA,2,313,AZ,AZ,,,2026-10-31T20:00:00Z,False,False,,
94,2638977,11,17,314,SC Cambuur,CAM,8,734,Go Ahead Eagles,GAE,,,2026-10-31T20:00:00Z,False,False,,
98,2638978,11,10,424,PEC Zwolle,PEC,16,701,ADO Den Haag,ADO,,,2026-11-01T11:15:00Z,False,False,,
96,2638979,11,15,539,Excelsior,EXC,4,324,FC Twente,TWE,,,2026-11-01T13:30:00Z,False,False,,
99,2638980,11,14,905,Telstar,TEL,5,325,FC Utrecht,UTR,,,2026-11-01T13:30:00Z,False,False,,
97,2638981,11,3,425,FC Groningen,GRO,13,323,Sparta Rotterdam,SPA,,,2026-11-01T15:45:00Z,False,False,,
100,2638982,12,18,207,Willem II,WIL,10,424,PEC Zwolle,PEC,,,2026-11-06T19:00:00Z,False,False,,
103,2638983,12,7,316,Fortuna Sittard,FOR,14,905,Telstar,TEL,,,2026-11-07T15:30:00Z,False,False,,
101,2638986,12,16,701,ADO Den Haag,ADO,13,323,Sparta Rotterdam,SPA,,,2026-11-07T17:45:00Z,False,False,,
104,2638985,12,17,314,SC Cambuur,CAM,11,204,PSV,PSV,,,2026-11-07T19:00:00Z,False,False,,
102,2638984,12,15,539,Excelsior,EXC,8,734,Go Ahead Eagles,GAE,,,2026-11-07T20:00:00Z,False,False,,
108,2638987,12,12,318,sc Heerenveen,HEE,6,198,Feyenoord,FEY,,,2026-11-08T11:15:00Z,False,False,,
106,2638988,12,4,324,FC Twente,TWE,1,215,Ajax,AJA,,,2026-11-08T13:30:00Z,False,False,,
107,2638989,12,5,325,FC Utrecht,UTR,9,320,N.E.C.,NEC,,,2026-11-08T13:30:00Z,False,False,,
105,2638990,12,2,313,AZ,AZ,3,425,FC Groningen,GRO,,,2026-11-08T15:45:00Z,False,False,,
109,2638991,13,1,215,Ajax,AJA,16,701,ADO Den Haag,ADO,,,2026-11-21T00:00:00Z,False,False,,
110,2638992,13,3,425,FC Groningen,GRO,12,318,sc Heerenveen,HEE,,,2026-11-21T00:00:00Z,False,False,,
111,2638993,13,4,324,FC Twente,TWE,18,207,Willem II,WIL,,,2026-11-21T00:00:00Z,False,False,,
112,2638994,13,5,325,FC Utrecht,UTR,17,314,SC Cambuur,CAM,,,2026-11-21T00:00:00Z,False,False,,
113,2638995,13,6,198,Feyenoord,FEY,15,539,Excelsior,EXC,,,2026-11-21T00:00:00Z,False,False,,
114,2638996,13,8,734,Go Ahead Eagles,GAE,7,316,Fortuna Sittard,FOR,,,2026-11-21T00:00:00Z,False,False,,
115,2638997,13,9,320,N.E.C.,NEC,11,204,PSV,PSV,,,2026-11-21T00:00:00Z,False,False,,
116,2638998,13,13,323,Sparta Rotterdam,SPA,2,313,AZ,AZ,,,2026-11-21T00:00:00Z,False,False,,
117,2638999,13,14,905,Telstar,TEL,10,424,PEC Zwolle,PEC,,,2026-11-21T00:00:00Z,False,False,,
118,2639000,14,16,701,ADO Den Haag,ADO,5,325,FC Utrecht,UTR,,,2026-11-28T00:00:00Z,False,False,,
119,2639001,14,15,539,Excelsior,EXC,14,905,Telstar,TEL,,,2026-11-28T00:00:00Z,False,False,,
120,2639002,14,3,425,FC Groningen,GRO,18,207,Willem II,WIL,,,2026-11-28T00:00:00Z,False,False,,
121,2639003,14,6,198,Feyenoord,FEY,1,215,Ajax,AJA,,,2026-11-28T00:00:00Z,False,False,,
122,2639004,14,7,316,Fortuna Sittard,FOR,12,318,sc Heerenveen,HEE,,,2026-11-28T00:00:00Z,False,False,,
123,2639005,14,9,320,N.E.C.,NEC,4,324,FC Twente,TWE,,,2026-11-28T00:00:00Z,False,False,,
124,2639006,14,10,424,PEC Zwolle,PEC,2,313,AZ,AZ,,,2026-11-28T00:00:00Z,False,False,,
125,2639007,14,11,204,PSV,PSV,8,734,Go Ahead Eagles,GAE,,,2026-11-28T00:00:00Z,False,False,,
126,2639008,14,17,314,SC Cambuur,CAM,13,323,Sparta Rotterdam,SPA,,,2026-11-28T00:00:00Z,False,False,,
127,2639009,15,16,701,ADO Den Haag,ADO,15,539,Excelsior,EXC,,,2026-12-05T00:00:00Z,False,False,,
129,2639010,15,1,215,Ajax,AJA,5,325,FC Utrecht,UTR,,,2026-12-05T00:00:00Z,False,False,,
128,2639011,15,2,313,AZ,AZ,11,204,PSV,PSV,,,2026-12-05T00:00:00Z,False,False,,
130,2639012,15,7,316,Fortuna Sittard,FOR,10,424,PEC Zwolle,PEC,,,2026-12-05T00:00:00Z,False,False,,
131,2639013,15,8,734,Go Ahead Eagles,GAE,4,324,FC Twente,TWE,,,2026-12-05T00:00:00Z,False,False,,
135,2639014,15,12,318,sc Heerenveen,HEE,17,314,SC Cambuur,CAM,,,2026-12-05T00:00:00Z,False,False,,
132,2639015,15,13,323,Sparta Rotterdam,SPA,9,320,N.E.C.,NEC,,,2026-12-05T00:00:00Z,False,False,,
133,2639016,15,14,905,Telstar,TEL,3,425,FC Groningen,GRO,,,2026-12-05T00:00:00Z,False,False,,
134,2639017,15,18,207,Willem II,WIL,6,198,Feyenoord,FEY,,,2026-12-05T00:00:00Z,False,False,,
137,2639018,16,1,215,Ajax,AJA,17,314,SC Cambuur,CAM,,,2026-12-12T00:00:00Z,False,False,,
136,2639019,16,2,313,AZ,AZ,9,320,N.E.C.,NEC,,,2026-12-12T00:00:00Z,False,False,,
138,2639020,16,3,425,FC Groningen,GRO,6,198,Feyenoord,FEY,,,2026-12-12T00:00:00Z,False,False,,
139,2639021,16,4,324,FC Twente,TWE,13,323,Sparta Rotterdam,SPA,,,2026-12-12T00:00:00Z,False,False,,
140,2639022,16,5,325,FC Utrecht,UTR,7,316,Fortuna Sittard,FOR,,,2026-12-12T00:00:00Z,False,False,,
141,2639023,16,10,424,PEC Zwolle,PEC,15,539,Excelsior,EXC,,,2026-12-12T00:00:00Z,False,False,,
142,2639024,16,11,204,PSV,PSV,14,905,Telstar,TEL,,,2026-12-12T00:00:00Z,False,False,,
144,2639025,16,12,318,sc Heerenveen,HEE,8,734,Go Ahead Eagles,GAE,,,2026-12-12T00:00:00Z,False,False,,
143,2639026,16,18,207,Willem II,WIL,16,701,ADO Den Haag,ADO,,,2026-12-12T00:00:00Z,False,False,,
145,2639027,17,15,539,Excelsior,EXC,2,313,AZ,AZ,,,2026-12-19T00:00:00Z,False,False,,
146,2639028,17,5,325,FC Utrecht,UTR,12,318,sc Heerenveen,HEE,,,2026-12-19T00:00:00Z,False,False,,
147,2639029,17,6,198,Feyenoord,FEY,4,324,FC Twente,TWE,,,2026-12-19T00:00:00Z,False,False,,
148,2639030,17,7,316,Fortuna Sittard,FOR,13,323,Sparta Rotterdam,SPA,,,2026-12-19T00:00:00Z,False,False,,
149,2639031,17,8,734,Go Ahead Eagles,GAE,1,215,Ajax,AJA,,,2026-12-19T00:00:00Z,False,False,,
150,2639032,17,9,320,N.E.C.,NEC,16,701,ADO Den Haag,ADO,,,2026-12-19T00:00:00Z,False,False,,
151,2639033,17,11,204,PSV,PSV,10,424,PEC Zwolle,PEC,,,2026-12-19T00:00:00Z,False,False,,
152,2639034,17,17,314,SC Cambuur,CAM,3,425,FC Groningen,GRO,,,2026-12-19T00:00:00Z,False,False,,
153,2639035,17,14,905,Telstar,TEL,18,207,Willem II,WIL,,,2026-12-19T00:00:00Z,False,False,,
154,2639036,18,4,324,FC Twente,TWE,7,316,Fortuna Sittard,FOR,,,2027-01-08T19:00:00Z,False,False,,
157,2639037,18,13,323,Sparta Rotterdam,SPA,15,539,Excelsior,EXC,,,2027-01-09T15:30:00Z,False,False,,
156,2639038,18,10,424,PEC Zwolle,PEC,5,325,FC Utrecht,UTR,,,2027-01-09T17:45:00Z,False,False,,
158,2639039,18,18,207,Willem II,WIL,1,215,Ajax,AJA,,,2027-01-09T19:00:00Z,False,False,,
155,2639040,18,2,313,AZ,AZ,12,318,sc Heerenveen,HEE,,,2027-01-09T20:00:00Z,False,False,,
162,2639041,18,9,320,N.E.C.,NEC,17,314,SC Cambuur,CAM,,,2027-01-10T11:15:00Z,False,False,,
159,2639042,18,16,701,ADO Den Haag,ADO,14,905,Telstar,TEL,,,2027-01-10T13:30:00Z,False,False,,
161,2639043,18,6,198,Feyenoord,FEY,11,204,PSV,PSV,,,2027-01-10T13:30:00Z,False,False,,
160,2639044,18,3,425,FC Groningen,GRO,8,734,Go Ahead Eagles,GAE,,,2027-01-10T15:45:00Z,False,False,,
163,2639045,19,16,701,ADO Den Haag,ADO,10,424,PEC Zwolle,PEC,,,2027-01-16T00:00:00Z,False,False,,
164,2639046,19,1,215,Ajax,AJA,3,425,FC Groningen,GRO,,,2027-01-16T00:00:00Z,False,False,,
165,2639047,19,15,539,Excelsior,EXC,6,198,Feyenoord,FEY,,,2027-01-16T00:00:00Z,False,False,,
166,2639048,19,5,325,FC Utrecht,UTR,4,324,FC Twente,TWE,,,2027-01-16T00:00:00Z,False,False,,
167,2639049,19,7,316,Fortuna Sittard,FOR,11,204,PSV,PSV,,,2027-01-16T00:00:00Z,False,False,,
168,2639050,19,8,734,Go Ahead Eagles,GAE,2,313,AZ,AZ,,,2027-01-16T00:00:00Z,False,False,,
169,2639051,19,17,314,SC Cambuur,CAM,18,207,Willem II,WIL,,,2027-01-16T00:00:00Z,False,False,,
171,2639052,19,12,318,sc Heerenveen,HEE,13,323,Sparta Rotterdam,SPA,,,2027-01-16T00:00:00Z,False,False,,
170,2639053,19,14,905,Telstar,TEL,9,320,N.E.C.,NEC,,,2027-01-16T00:00:00Z,False,False,,
173,2639054,20,1,215,Ajax,AJA,14,905,Telstar,TEL,,,2027-01-23T00:00:00Z,False,False,,
172,2639055,20,2,313,AZ,AZ,5,325,FC Utrecht,UTR,,,2027-01-23T00:00:00Z,False,False,,
174,2639056,20,15,539,Excelsior,EXC,7,316,Fortuna Sittard,FOR,,,2027-01-23T00:00:00Z,False,False,,
175,2639057,20,4,324,FC Twente,TWE,12,318,sc Heerenveen,HEE,,,2027-01-23T00:00:00Z,False,False,,
176,2639058,20,6,198,Feyenoord,FEY,10,424,PEC Zwolle,PEC,,,2027-01-23T00:00:00Z,False,False,,
177,2639059,20,8,734,Go Ahead Eagles,GAE,17,314,SC Cambuur,CAM,,,2027-01-23T00:00:00Z,False,False,,
178,2639060,20,9,320,N.E.C.,NEC,18,207,Willem II,WIL,,,2027-01-23T00:00:00Z,False,False,,
179,2639061,20,11,204,PSV,PSV,16,701,ADO Den Haag,ADO,,,2027-01-23T00:00:00Z,False,False,,
180,2639062,20,13,323,Sparta Rotterdam,SPA,3,425,FC Groningen,GRO,,,2027-01-23T00:00:00Z,False,False,,
181,2639063,21,16,701,ADO Den Haag,ADO,8,734,Go Ahead Eagles,GAE,,,2027-01-30T00:00:00Z,False,False,,
182,2639064,21,2,313,AZ,AZ,6,198,Feyenoord,FEY,,,2027-01-30T00:00:00Z,False,False,,
183,2639065,21,3,425,FC Groningen,GRO,9,320,N.E.C.,NEC,,,2027-01-30T00:00:00Z,False,False,,
184,2639066,21,4,324,FC Twente,TWE,17,314,SC Cambuur,CAM,,,2027-01-30T00:00:00Z,False,False,,
185,2639067,21,5,325,FC Utrecht,UTR,15,539,Excelsior,EXC,,,2027-01-30T00:00:00Z,False,False,,
186,2639068,21,10,424,PEC Zwolle,PEC,7,316,Fortuna Sittard,FOR,,,2027-01-30T00:00:00Z,False,False,,
189,2639069,21,12,318,sc Heerenveen,HEE,1,215,Ajax,AJA,,,2027-01-30T00:00:00Z,False,False,,
187,2639070,21,13,323,Sparta Rotterdam,SPA,14,905,Telstar,TEL,,,2027-01-30T00:00:00Z,False,False,,
188,2639071,21,18,207,Willem II,WIL,11,204,PSV,PSV,,,2027-01-30T00:00:00Z,False,False,,
190,2639072,22,15,539,Excelsior,EXC,1,215,Ajax,AJA,,,2027-02-13T00:00:00Z,False,False,,
191,2639073,22,3,425,FC Groningen,GRO,2,313,AZ,AZ,,,2027-02-13T00:00:00Z,False,False,,
192,2639074,22,6,198,Feyenoord,FEY,9,320,N.E.C.,NEC,,,2027-02-13T00:00:00Z,False,False,,
193,2639075,22,7,316,Fortuna Sittard,FOR,16,701,ADO Den Haag,ADO,,,2027-02-13T00:00:00Z,False,False,,
194,2639076,22,8,734,Go Ahead Eagles,GAE,10,424,PEC Zwolle,PEC,,,2027-02-13T00:00:00Z,False,False,,
195,2639077,22,11,204,PSV,PSV,4,324,FC Twente,TWE,,,2027-02-13T00:00:00Z,False,False,,
196,2639078,22,17,314,SC Cambuur,CAM,5,325,FC Utrecht,UTR,,,2027-02-13T00:00:00Z,False,False,,
197,2639079,22,14,905,Telstar,TEL,12,318,sc Heerenveen,HEE,,,2027-02-13T00:00:00Z,False,False,,
198,2639080,22,18,207,Willem II,WIL,13,323,Sparta Rotterdam,SPA,,,2027-02-13T00:00:00Z,False,False,,
200,2639081,23,1,215,Ajax,AJA,8,734,Go Ahead Eagles,GAE,,,2027-02-20T00:00:00Z,False,False,,
199,2639082,23,2,313,AZ,AZ,7,316,Fortuna Sittard,FOR,,,2027-02-20T00:00:00Z,False,False,,
201,2639083,23,4,324,FC Twente,TWE,15,539,Excelsior,EXC,,,2027-02-20T00:00:00Z,False,False,,
202,2639084,23,5,325,FC Utrecht,UTR,16,701,ADO Den Haag,ADO,,,2027-02-20T00:00:00Z,False,False,,
203,2639085,23,6,198,Feyenoord,FEY,14,905,Telstar,TEL,,,2027-02-20T00:00:00Z,False,False,,
204,2639086,23,9,320,N.E.C.,NEC,13,323,Sparta Rotterdam,SPA,,,2027-02-20T00:00:00Z,False,False,,
205,2639087,23,10,424,PEC Zwolle,PEC,3,425,FC Groningen,GRO,,,2027-02-20T00:00:00Z,False,False,,
206,2639088,23,11,204,PSV,PSV,17,314,SC Cambuur,CAM,,,2027-02-20T00:00:00Z,False,False,,
207,2639089,23,12,318,sc Heerenveen,HEE,18,207,Willem II,WIL,,,2027-02-20T00:00:00Z,False,False,,
208,2639090,24,16,701,ADO Den Haag,ADO,4,324,FC Twente,TWE,,,2027-02-27T00:00:00Z,False,False,,
209,2639091,24,1,215,Ajax,AJA,6,198,Feyenoord,FEY,,,2027-02-27T00:00:00Z,False,False,,
210,2639092,24,15,539,Excelsior,EXC,12,318,sc Heerenveen,HEE,,,2027-02-27T00:00:00Z,False,False,,
211,2639093,24,7,316,Fortuna Sittard,FOR,5,325,FC Utrecht,UTR,,,2027-02-27T00:00:00Z,False,False,,
212,2639094,24,9,320,N.E.C.,NEC,2,313,AZ,AZ,,,2027-02-27T00:00:00Z,False,False,,
213,2639095,24,17,314,SC Cambuur,CAM,10,424,PEC Zwolle,PEC,,,2027-02-27T00:00:00Z,False,False,,
214,2639096,24,13,323,Sparta Rotterdam,SPA,11,204,PSV,PSV,,,2027-02-27T00:00:00Z,False,False,,
215,2639097,24,14,905,Telstar,TEL,8,734,Go Ahead Eagles,GAE,,,2027-02-27T00:00:00Z,False,False,,
216,2639098,24,18,207,Willem II,WIL,3,425,FC Groningen,GRO,,,2027-02-27T00:00:00Z,False,False,,
217,2639099,25,16,701,ADO Den Haag,ADO,1,215,Ajax,AJA,,,2027-03-06T00:00:00Z,False,False,,
218,2639100,25,3,425,FC Groningen,GRO,14,905,Telstar,TEL,,,2027-03-06T00:00:00Z,False,False,,
219,2639101,25,4,324,FC Twente,TWE,2,313,AZ,AZ,,,2027-03-06T00:00:00Z,False,False,,
220,2639102,25,6,198,Feyenoord,FEY,12,318,sc Heerenveen,HEE,,,2027-03-06T00:00:00Z,False,False,,
221,2639103,25,7,316,Fortuna Sittard,FOR,9,320,N.E.C.,NEC,,,2027-03-06T00:00:00Z,False,False,,
222,2639104,25,8,734,Go Ahead Eagles,GAE,15,539,Excelsior,EXC,,,2027-03-06T00:00:00Z,False,False,,
223,2639105,25,10,424,PEC Zwolle,PEC,18,207,Willem II,WIL,,,2027-03-06T00:00:00Z,False,False,,
