gw,player_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points,played,in_dreamteam
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,2,90,0,0,0,2,0,0,0,0,0,2,0,1,True,False
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,4,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,5,84,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,6,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,7,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,8,33,0,0,0,2,0,0,0,0,0,0,0,0,True,False
1,9,56,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,10,33,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,11,90,0,0,0,2,0,0,0,1,0,0,0,1,True,False
1,12,56,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,15,63,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,16,26,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,17,63,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,18,26,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,24,90,0,0,1,0,0,0,0,0,0,0,2,8,True,False
1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,26,90,0,0,1,0,0,0,0,0,0,0,3,9,True,True
1,27,29,1,0,0,0,0,0,0,0,0,0,0,6,True,False
1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,31,90,0,0,1,0,0,0,0,0,0,0,0,6,True,False
1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,35,90,0,0,1,0,0,0,0,0,0,0,0,6,True,False
1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,37,60,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,38,90,0,0,1,0,0,0,0,1,0,0,0,2,True,False
1,39,29,0,1,0,0,0,0,0,0,0,0,0,4,True,False
1,40,60,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,41,60,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,47,72,0,0,1,0,0,0,0,1,0,0,0,2,True,False
1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,50,66,0,0,1,0,0,0,0,0,0,0,0,2,True,False
1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,55,90,0,0,1,0,0,0,0,0,0,0,0,6,True,False
1,56,90,0,0,1,0,0,0,0,0,0,0,2,8,True,False
1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,61,17,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,62,90,0,0,1,0,0,0,0,0,0,0,2,8,True,False
1,63,72,0,0,1,0,0,0,0,0,0,0,2,8,True,False
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,66,90,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,68,71,0,1,1,0,0,0,0,0,0,0,0,6,True,False
1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,71,80,1,0,1,0,0,0,0,0,0,0,3,11,True,True
1,72,9,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,74,56,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,76,89,0,0,0,4,0,0,0,0,0,0,0,2,True,False
1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,79,90,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,80,90,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,82,33,0,1,0,0,0,0,0,0,0,0,0,4,True,False
1,83,56,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,86,90,0,0,1,0,0,0,0,0,0,1,0,6,True,False
1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,89,90,0,0,1,0,0,0,0,0,0,0,0,6,True,False
1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,91,15,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,92,74,0,0,1,0,0,0,0,0,0,0,0,6,True,False
1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,94,80,0,2,1,0,0,0,0,0,0,0,3,15,True,True
1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,98,74,1,1,1,0,0,0,0,0,0,0,2,13,True,True
1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,101,90,2,0,1,0,0,0,0,0,0,0,1,14,True,True
1,102,90,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,104,84,0,1,1,0,0,0,0,0,0,0,0,6,True,False
1,105,90,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,107,16,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,108,73,1,0,1,0,0,0,0,0,0,0,0,6,True,False
1,109,90,0,0,0,1,0,0,0,0,0,6,1,5,True,False
1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,112,70,0,0,1,0,0,0,0,0,0,0,0,6,True,False
1,113,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,114,30,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,116,19,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,117,60,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,119,90,0,1,0,1,0,0,0,0,0,0,0,5,True,False
1,120,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,121,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,124,9,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,126,9,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,127,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,128,80,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,129,90,1,0,0,1,0,0,0,0,0,0,3,9,True,True
1,130,80,1,0,0,1,0,0,0,0,0,0,3,9,True,True
1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,133,90,0,0,0,1,0,0,0,0,0,3,0,3,True,False
1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,137,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,139,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,140,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,141,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,143,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,146,76,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,148,56,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,150,67,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,151,22,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,153,13,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,157,33,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,159,67,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,160,90,0,0,0,1,0,0,0,1,0,0,0,1,True,False
1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,162,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,163,22,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,164,13,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,165,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,167,90,0,0,0,2,0,0,0,0,0,3,0,2,True,False
1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,169,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,170,69,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,171,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,172,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,173,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,174,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,175,20,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,176,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,177,6,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,178,61,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,179,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,181,28,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,182,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,183,28,1,0,0,0,0,0,0,0,0,0,0,6,True,False
1,184,61,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,186,90,0,0,0,2,0,0,0,1,0,0,0,1,True,False
1,187,28,0,1,0,0,0,0,0,0,0,0,0,4,True,False
1,188,35,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,189,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,190,90,0,0,0,4,0,0,0,0,0,0,0,2,True,False
1,191,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,193,83,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,194,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,195,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,197,61,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,199,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,201,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,202,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,203,90,0,0,1,0,0,0,0,0,0,0,0,6,True,False
1,204,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,206,90,0,0,1,0,0,0,0,0,0,0,2,8,True,False
1,207,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,208,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,209,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,210,90,0,0,1,0,0,0,0,0,0,0,0,6,True,False
1,211,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,213,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,214,90,0,0,1,0,0,0,0,0,0,0,0,6,True,False
1,215,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,216,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,217,71,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,218,33,1,0,0,0,0,0,0,0,0,0,0,6,True,False
1,219,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,220,5,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,221,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,222,90,1,0,1,0,0,0,0,0,0,0,3,11,True,False
1,223,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,224,81,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,225,15,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,226,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,227,70,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,228,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,229,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,230,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,231,19,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,232,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,233,76,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,234,90,0,1,1,0,0,0,0,0,0,0,1,7,True,False
1,235,84,0,0,1,0,0,0,0,1,0,0,0,2,True,False
1,236,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,237,70,0,0,1,0,0,0,0,0,0,0,0,2,True,False
1,238,8,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,239,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,240,19,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,241,90,0,0,0,2,0,0,0,0,0,4,0,2,True,False
1,242,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,243,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,244,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,245,77,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,246,86,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,247,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,248,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,249,29,1,0,0,1,0,0,0,0,0,0,0,6,True,False
1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,251,78,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,252,3,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,253,90,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,254,86,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,255,3,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,257,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,258,60,0,0,0,1,0,0,0,1,0,0,0,1,True,False
1,259,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,261,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,262,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,263,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,264,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,265,74,0,0,0,1,0,0,0,1,0,0,0,1,True,False
1,266,74,1,0,0,1,0,0,0,1,0,0,0,7,True,False
1,267,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,269,15,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,270,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,271,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,272,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,273,15,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,274,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,275,90,1,0,0,1,0,0,0,0,0,0,2,9,True,False
1,276,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,277,82,0,2,0,1,0,0,0,0,0,0,0,8,True,False
1,278,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,279,7,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,280,74,1,1,0,1,0,0,0,0,0,0,3,13,True,True
1,281,90,0,1,0,1,0,0,0,0,0,0,0,5,True,False
1,282,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,283,15,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,284,61,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,285,28,1,0,0,0,0,0,0,0,0,0,0,5,True,False
1,286,90,0,0,0,2,0,0,0,0,0,1,0,1,True,False
1,287,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,288,90,0,0,0,2,0,0,0,1,0,0,0,0,True,False
1,289,26,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,290,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,291,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,292,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,293,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,294,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,295,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,296,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,297,78,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,298,90,0,0,1,0,0,0,0,1,0,0,0,2,True,False
1,299,63,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,301,63,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,302,45,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,304,90,0,0,0,2,0,0,0,1,0,0,0,1,True,False
1,305,26,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,306,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,307,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,308,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,309,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,310,26,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,311,45,1,0,0,0,0,0,0,0,0,0,0,5,True,False
1,312,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,313,90,0,0,0,2,0,0,0,0,0,4,0,2,True,False
1,314,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,315,56,0,0,0,2,0,0,0,0,1,0,0,-3,True,False
1,316,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,317,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,318,30,0,0,0,2,0,0,0,0,0,0,0,0,True,False
1,319,16,0,0,0,2,0,0,0,0,0,0,0,0,True,False
1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,321,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,322,5,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,323,84,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,324,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,325,60,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,326,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,327,29,0,0,0,2,0,0,0,1,0,0,0,0,True,False
1,328,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,329,84,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,330,73,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,331,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,332,5,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,333,90,0,0,0,2,0,0,0,1,0,0,0,1,True,False
1,334,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,335,90,0,0,0,2,0,0,0,0,0,4,0,2,True,False
1,336,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,337,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,338,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,339,90,1,0,0,2,0,0,0,0,0,0,0,7,True,False
1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,341,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,342,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,343,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,344,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,345,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,346,10,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,347,45,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,348,67,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,350,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,351,90,0,1,0,2,0,0,0,0,0,0,2,7,True,False
1,352,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,353,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,354,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,355,21,0,0,0,1,0,0,0,1,0,0,0,0,True,False
1,356,90,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,357,90,1,0,0,2,0,0,0,0,0,0,3,10,True,False
1,358,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,359,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,360,68,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,361,79,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,362,22,0,1,0,1,0,0,0,0,0,0,0,4,True,False
1,363,90,0,0,0,4,0,0,0,0,0,5,0,1,True,False
1,364,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,366,90,0,0,0,4,0,0,0,0,0,0,0,0,True,False
1,367,90,0,0,0,4,0,0,0,0,0,0,0,0,True,False
1,368,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,369,45,0,0,0,3,0,0,0,0,0,0,0,0,True,False
1,370,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,371,64,0,0,0,3,0,0,0,0,0,0,0,1,True,False
1,372,45,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,373,45,0,0,0,3,0,0,0,0,0,0,0,1,True,False
1,374,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,375,25,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,376,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,377,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,378,90,0,0,0,4,0,0,0,0,0,0,0,2,True,False
1,379,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,380,90,0,0,0,4,0,0,0,0,0,0,0,2,True,False
1,381,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,382,90,0,0,0,4,0,0,0,0,0,0,0,2,True,False
1,383,80,0,0,0,4,0,0,0,0,0,0,0,2,True,False
1,384,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,385,90,0,0,1,0,0,0,0,0,0,3,1,8,True,True
1,386,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,387,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,388,82,0,0,1,0,0,0,0,0,0,0,3,9,True,True
1,389,90,0,0,1,0,0,0,0,0,0,0,1,7,True,False
1,390,7,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,391,22,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,392,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,393,90,0,0,1,0,0,0,0,0,0,0,1,7,True,False
1,394,67,0,0,1,0,0,0,0,0,0,0,2,8,True,False
1,395,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,396,7,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,397,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,398,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,399,90,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,400,26,0,0,0,1,0,0,0,1,0,0,0,0,True,False
1,401,82,0,1,1,0,0,0,0,0,0,0,0,6,True,False
1,402,75,0,0,0,4,0,0,0,0,0,0,0,2,True,False
1,403,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,404,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,405,90,0,0,0,2,0,0,0,1,0,0,0,1,True,False
1,406,54,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,407,35,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,408,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,409,45,1,0,0,0,0,0,0,1,0,0,0,5,True,False
